lat,lon,asset_id,region
56.28200883333333,44.07790608333334,osm_way_48045476,asia
54.96599254,73.42064422,osm_way_48455393,asia
43.25779878,42.51477182,osm_way_51112992,asia
54.852921622222226,83.05349931111111,osm_way_51451665,asia
54.98528675833333,82.69769830833333,osm_way_51694124,asia
55.04749298,82.90675486,osm_way_52078855,asia
54.944533799999995,83.22802980000002,osm_way_52562230,asia
56.28630026,44.06942274,osm_way_52995750,asia
55.12201095555556,82.77194904444444,osm_way_53089231,asia
56.317405120000004,44.045938459999995,osm_way_53095869,asia
55.02482942,82.9710704,osm_way_53191956,asia
54.980473659999994,82.90615360000001,osm_way_54851397,asia
55.003953849999995,82.80936188333334,osm_way_55882744,asia
55.04442868333334,73.27054283333334,osm_way_55962398,asia
55.08183674000001,82.66165338,osm_way_57593025,asia
56.1049707,47.49236784285714,osm_way_58880346,asia
60.6417956,46.88438816,osm_way_60220114,asia
23.59057684,58.52454964,osm_way_60333184,asia
23.656527055555557,58.19365111111111,osm_way_60333463,asia
41.7401553,44.72447416,osm_way_61558271,asia
54.899202475,73.31097972500001,osm_way_67291848,asia
55.80438306666667,49.04806978888889,osm_way_69760924,asia
52.034989044444444,47.80231755555556,osm_way_75354587,asia
54.9495405,82.7537477125,osm_way_76454900,asia
56.017443979999996,60.78783708000001,osm_way_77017685,asia
14.23638768888889,120.97352644444443,osm_way_78132918,asia
35.31074964,136.76083134,osm_way_79092267,asia
45.09607056,38.98104754,osm_way_80874559,asia
54.93525331111111,83.14500057777778,osm_way_82490566,asia
43.594743470000004,39.746414630000004,osm_way_82606690,asia
35.38857114444445,136.8711631222222,osm_way_82784051,asia
14.806458127272727,120.94080366363637,osm_way_82869523,asia
56.34974745714286,43.925410285714285,osm_way_84804431,asia
45.05514764,38.91323354,osm_way_85460311,asia
65.1817468,57.28956891,osm_way_87430145,asia
34.24615754166667,133.94309230833332,osm_way_88161448,asia
40.77572300833334,43.82318375833333,osm_way_88166939,asia
58.630872620000005,125.42002618,osm_way_89933142,asia
55.79726098333333,49.11043776666667,osm_way_90178027,asia
43.598271128571426,39.72970552857142,osm_way_90991375,asia
35.63190814,139.66834314,osm_way_91241661,asia
55.011900371428574,82.93639367142858,osm_way_92643185,asia
27.932301483333333,34.301547166666666,osm_way_92924361,asia
29.452017899999998,34.83420178,osm_way_92970603,asia
54.996047125,82.9750547875,osm_way_93132409,asia
55.014526350000004,82.92159851,osm_way_93333368,asia
52.498351,39.91505816,osm_way_93649730,asia
25.284945785714285,55.59126835714285,osm_way_94816976,asia
44.861032339999994,38.539433640000006,osm_way_94828694,asia
58.84016576363637,125.50811482727272,osm_way_94846202,asia
57.887279379999995,55.926559399999995,osm_way_94874946,asia
24.444748433333334,54.44362677777778,osm_way_94950847,asia
24.51113326,54.64601004,osm_way_95046330,asia
24.16522706,55.77320552,osm_way_95084771,asia
24.230348720000002,55.5728615,osm_way_95084816,asia
14.212500316666668,121.13234786666668,osm_way_95093735,asia
55.70348315,51.5953296,osm_way_95565126,asia
54.96521575,83.05052753333334,osm_way_95918697,asia
57.716424599999996,55.37210482857143,osm_way_95935929,asia
58.28350336,56.40525968000001,osm_way_96548617,asia
60.98690066153846,40.24358546153846,osm_way_96836497,asia
56.0259602,49.07611342,osm_way_96986949,asia
55.79955795625,49.0050947125,osm_way_97453706,asia
55.82744399999999,49.07606151666666,osm_way_97825277,asia
55.84359315555556,49.11377837777778,osm_way_97944131,asia
58.15796421428571,56.2993368,osm_way_97945226,asia
64.53200374000001,40.623283879999995,osm_way_98497079,asia
57.8681738,59.9267555,osm_way_98623463,asia
51.1440336,58.2366832875,osm_way_98943940,asia
64.54509924,40.53040424,osm_way_99157121,asia
56.787065299999995,54.049156440000004,osm_way_99347525,asia
62.57786892105263,113.92919295789474,osm_way_99444910,asia
51.318253500000004,60.84217063999999,osm_way_99847232,asia
50.77002552,59.56272104,osm_way_99871533,asia
55.766835400000005,52.4131118,osm_way_99998745,asia
54.50689415454545,83.32247520909091,osm_way_100010875,asia
54.37269357,83.31000437,osm_way_100010878,asia
55.1636321875,61.420597425,osm_way_100058691,asia
64.57713989999999,40.51383042,osm_way_100249603,asia
62.7683585,40.3542383,osm_way_100284680,asia
58.15944102222222,59.687291888888886,osm_way_100644231,asia
54.957106455555554,82.89952364444444,osm_way_100718452,asia
56.890721600000006,54.556553859999994,osm_way_101513015,asia
57.54368582857143,60.286146200000005,osm_way_101532642,asia
32.49409831111112,36.02721682222222,osm_way_101805137,asia
55.34208932,59.44259736,osm_way_102282396,asia
15.228185566666667,120.56251396666666,osm_way_102369229,asia
34.3072315,133.82100847272727,osm_way_102958810,asia
38.23539303333333,140.95199398333332,osm_way_103748362,asia
38.312795720000004,140.89564337333334,osm_way_103820613,asia
54.188385,45.200684679999995,osm_way_103949978,asia
54.17224987142857,45.195278671428575,osm_way_103983793,asia
54.72665563333333,86.1928650888889,osm_way_104730726,asia
54.132800259999996,45.10684956,osm_way_104841583,asia
38.34297035714285,140.9601652,osm_way_104848268,asia
64.51145564117647,40.567274152941174,osm_way_105069247,asia
66.17864558571429,57.3568001,osm_way_105535524,asia
62.1589108,65.4470785625,osm_way_105579775,asia
30.59681466,32.201527799999994,osm_way_105700127,asia
35.75193135,139.57189533333334,osm_way_106092299,asia
57.170135875,65.5990690375,osm_way_106448626,asia
37.68630417142857,140.4735386142857,osm_way_107401908,asia
56.06684318,94.64548638,osm_way_107420149,asia
56.60645321111111,47.88519497777778,osm_way_107692183,asia
45.23866962,38.93793098,osm_way_107695301,asia
52.4704406,39.9422435,osm_way_108461120,asia
56.30357445714286,44.07686364285714,osm_way_108507759,asia
35.57450086,139.3738047,osm_way_108605394,asia
45.253009320000004,39.0034268,osm_way_109378928,asia
34.57740616666667,135.46390101666665,osm_way_109577994,asia
55.24250278333333,61.28519803333333,osm_way_109751636,asia
55.30542233333333,61.207784566666675,osm_way_109751775,asia
55.144748879999995,52.218649119999995,osm_way_109901071,asia
48.77880376666667,44.934225044444446,osm_way_110679130,asia
34.888832685714284,135.41139204285716,osm_way_110840992,asia
64.5317186,40.56600932,osm_way_110977868,asia
48.81622412222222,44.76884251111111,osm_way_111681821,asia
48.81865178571429,44.76859738571428,osm_way_111681855,asia
35.663190052941175,139.50581367647058,osm_way_112604395,asia
58.24653584,52.7990536,osm_way_113507856,asia
31.17050512,35.72513512,osm_way_113522997,asia
56.271304075,101.854557075,osm_way_113528863,asia
56.328973084615384,101.75061621538461,osm_way_113629981,asia
46.5877854,46.23178704,osm_way_113654242,asia
56.31230744,101.76180542,osm_way_113819278,asia
54.98660145833333,48.31235669583333,osm_way_113994637,asia
56.28667701111111,101.91115907777777,osm_way_114327639,asia
56.14427715,101.62253853333334,osm_way_115071503,asia
56.086126719999996,47.26900828,osm_way_115651649,asia
23.66804746,58.03896741999999,osm_way_115677419,asia
22.050967200000002,59.3346128,osm_way_115717268,asia
22.58105268,58.12008114,osm_way_115717269,asia
22.60152386,58.684771139999995,osm_way_115717275,asia
56.164455239999995,101.62611547,osm_way_116373038,asia
57.03439266,53.92198382,osm_way_116683116,asia
56.18681298,101.56013876,osm_way_116725384,asia
56.59524777142857,78.29128988571428,osm_way_116804843,asia
56.31192512857143,101.6755849,osm_way_116960582,asia
32.26194822,36.47865822,osm_way_117389932,asia
18.7352187,99.08683698571429,osm_way_118790679,asia
27.14417642,84.32563705999999,osm_way_120367232,asia
32.35897029444445,35.77814628888889,osm_way_120368543,asia
32.550489815384616,35.65996036923077,osm_way_120368560,asia
61.122404419999995,47.983780939999995,osm_way_121814160,asia
57.8525506625,59.91089055,osm_way_123674319,asia
31.627767309090906,74.77510314545454,osm_way_124237074,asia
56.5041441,85.15953278333333,osm_way_125335263,asia
37.65157731428571,138.93813162857143,osm_way_125495874,asia
53.11542920000001,60.58919626000001,osm_way_126796764,asia
54.669034999999994,41.1280233,osm_way_126870399,asia
54.70363122,41.14396236,osm_way_126870404,asia
48.497501639999996,135.04653098,osm_way_127125288,asia
52.89896258,40.52300224,osm_way_128774409,asia
35.228681725,138.5941976875,osm_way_129306970,asia
45.95065365714286,38.114400114285715,osm_way_129430105,asia
35.6299778375,138.5479889375,osm_way_129619548,asia
37.721616700000006,44.03877776,osm_way_129971795,asia
26.884721384615382,75.7222070076923,osm_way_131108399,asia
62.098513919999995,42.7987621,osm_way_131924740,asia
48.42779892,135.1083519,osm_way_131948814,asia
25.395781359999997,51.268704160000006,osm_way_132104246,asia
31.129643442857144,121.5823315,osm_way_132312011,asia
52.260783358823524,104.31214371764706,osm_way_133019656,asia
57.34448836666667,39.78676145,osm_way_133257364,asia
61.65166557142857,40.239196871428575,osm_way_133263135,asia
56.44181941666667,55.43435756666667,osm_way_133305074,asia
36.27446091666666,138.47121921666667,osm_way_133355965,asia
53.50973844,49.393595420000004,osm_way_133887998,asia
53.516273260000006,49.43101812,osm_way_134400308,asia
55.83108501666666,52.012810316666666,osm_way_135008977,asia
55.81881273333334,52.01704675,osm_way_135008984,asia
24.412063383333333,39.592869533333335,osm_way_135035727,asia
55.12314244,72.95557378000001,osm_way_135738447,asia
56.45235941999999,60.184301579999996,osm_way_135767951,asia
58.01542942857143,56.23745375714286,osm_way_136168644,asia
55.24275118333333,61.400324399999995,osm_way_136470266,asia
53.46889913,49.51403581,osm_way_136745411,asia
56.82641354,55.81951502,osm_way_136754153,asia
56.84664344,55.4058093,osm_way_136754751,asia
53.39988002,49.54749006,osm_way_136809401,asia
24.746721479999998,46.8123134,osm_way_137276400,asia
56.78685796,53.978740419999994,osm_way_137396376,asia
48.380142785714284,135.09972427142856,osm_way_137626598,asia
48.38678733333333,135.07910626666666,osm_way_137626600,asia
62.51954921818182,155.75571608181818,osm_way_138399998,asia
54.28670628,41.78636264000001,osm_way_138632700,asia
53.77509283333333,40.71333646666667,osm_way_138743189,asia
51.36880463999999,42.128713700000006,osm_way_139691108,asia
51.35242068,42.13812996,osm_way_139729333,asia
21.600251533333335,71.23519728333333,osm_way_140058517,asia
44.19087098888889,43.13500621111111,osm_way_140354513,asia
54.76714187142857,100.65029225714285,osm_way_141629072,asia
23.19598522,120.31734326,osm_way_143320415,asia
35.515439457142854,129.34137797142856,osm_way_143752002,asia
23.247309840000003,120.19220492,osm_way_143965655,asia
35.68676938,139.73041672,osm_way_144848340,asia
55.089616,82.9733751125,osm_way_145227914,asia
57.7025668,55.62278934,osm_way_145399628,asia
57.700919633333335,55.80057445,osm_way_145399631,asia
53.716876587499996,91.393475075,osm_way_145475328,asia
53.712213440000006,91.52330397,osm_way_145691436,asia
57.10557242,65.58482518,osm_way_145928572,asia
53.656455888888885,91.26834294444444,osm_way_146086465,asia
21.1153518375,73.101953725,osm_way_146235302,asia
21.456470885714285,73.14798562857143,osm_way_146252187,asia
35.71152537142857,139.85602495714286,osm_way_146367306,asia
53.98791647777777,79.22178866666667,osm_way_146380553,asia
21.317584114285715,73.1381269,osm_way_146642143,asia
21.20541164,72.8597665,osm_way_146681382,asia
21.24025868,73.10061227999999,osm_way_146811515,asia
35.4037242125,139.3572313875,osm_way_146839482,asia
21.223905260000002,72.8451223,osm_way_147084399,asia
35.548418225,139.5395497625,osm_way_147608516,asia
55.3170874,73.10251468333333,osm_way_147707679,asia
55.27403486000001,73.14547686,osm_way_147707684,asia
64.49486184615384,55.26926214615385,osm_way_147894217,asia
54.982145,73.26782305,osm_way_149347870,asia
22.2857952,114.2151305,osm_way_149521203,asia
34.67039588,135.47514271999998,osm_way_150054910,asia
54.447891533333326,52.73387521666666,osm_way_150110440,asia
62.11317677647059,65.36679461764706,osm_way_150111393,asia
56.7744883125,60.470693325,osm_way_150165502,asia
21.353587144444443,83.9154907111111,osm_way_150791243,asia
31.961372599999997,35.84574304,osm_way_150948639,asia
35.72255508,140.6773327,osm_way_151764951,asia
59.67517172,56.826673219999996,osm_way_152026422,asia
55.23613744000001,61.79787182,osm_way_152173141,asia
34.109680383333334,36.75669871666667,osm_way_152322299,asia
56.8678105875,53.2134987875,osm_way_152484083,asia
44.987433714285714,41.1630032,osm_way_153779750,asia
35.121337966666665,36.809959916666664,osm_way_154451796,asia
56.329915979999996,43.95919088000001,osm_way_154471871,asia
34.24430982,37.25213338,osm_way_154474061,asia
56.7356129875,53.957045775,osm_way_154511199,asia
48.078046560000004,39.63703511999999,osm_way_154861685,asia
35.140700100000004,36.7087268,osm_way_154898366,asia
35.799957840000005,36.34220384,osm_way_155496431,asia
56.411057299999996,84.87328074,osm_way_156222913,asia
35.56746295714286,139.63725542857142,osm_way_156550361,asia
33.43563014,36.105701999999994,osm_way_157393020,asia
61.3381233,46.9130364625,osm_way_157872107,asia
37.642190572222226,140.95585006666667,osm_way_159139126,asia
44.85325232857143,38.74285641428571,osm_way_159168379,asia
63.427810875,48.658437975,osm_way_159395810,asia
61.099055,42.83337598,osm_way_159536725,asia
55.34629734,61.492643480000005,osm_way_159549998,asia
34.28790275,133.92541151666668,osm_way_159606727,asia
59.73194972,56.71413270000001,osm_way_160052667,asia
61.19877424,41.619851239999996,osm_way_160617505,asia
59.14717998333333,56.79654448333333,osm_way_161414415,asia
35.380044299999994,136.78809188,osm_way_161767717,asia
64.54283954,40.520661919999995,osm_way_162131781,asia
60.389583575,120.3685649,osm_way_162176700,asia
55.83668005714286,52.10249698571429,osm_way_162195019,asia
33.57374922,36.36228422,osm_way_162568542,asia
64.52356713333333,40.690121299999994,osm_way_162782315,asia
55.55948412,75.71092624,osm_way_162815592,asia
28.50804568,34.50523614,osm_way_162922605,asia
56.14710214,47.82287596,osm_way_163018968,asia
61.10720457777778,44.829180622222225,osm_way_163253148,asia
62.39453376,39.840540499999996,osm_way_163505679,asia
51.931141075,85.969660125,osm_way_163700689,asia
55.11864804,61.529007899999996,osm_way_163738203,asia
31.97885793333333,35.97075973333333,osm_way_163757664,asia
62.23180104000001,44.82122708,osm_way_163998176,asia
55.1794368,82.96594746,osm_way_165220808,asia
55.27785594285714,83.02156387142858,osm_way_165220810,asia
51.35532852,93.95436662,osm_way_165399591,asia
29.55051778,35.028486120000004,osm_way_166301588,asia
61.34132772,42.08253436,osm_way_166483543,asia
63.06833637142857,48.876725557142855,osm_way_166728255,asia
54.97488012,61.453570920000004,osm_way_166823732,asia
55.09526931428571,61.384821699999996,osm_way_167635254,asia
54.87943584,82.76138757999999,osm_way_167801531,asia
54.398094900000004,82.90792788888888,osm_way_167946140,asia
33.332434733333336,36.07666146666667,osm_way_167991716,asia
33.602698475,36.2995242375,osm_way_168441820,asia
54.991119087499996,73.4600684125,osm_way_168543649,asia
23.6077560125,58.538672825,osm_way_168549720,asia
54.67644935714286,83.21512691428572,osm_way_168717882,asia
54.250504757142856,81.65534067142858,osm_way_168721816,asia
29.595505960000004,35.04152024,osm_way_168886213,asia
58.56154044201183,49.585228853254435,osm_way_168959111,asia
57.67027762,59.654605960000005,osm_way_169087859,asia
56.68397857142857,84.6479839,osm_way_169129766,asia
26.1816581,127.73242752307692,osm_way_169214769,asia
43.13080302307692,141.20444387692308,osm_way_169214806,asia
31.73056406,36.45711968,osm_way_169412350,asia
33.19813128,35.96728354,osm_way_169450352,asia
56.27378657692308,83.96098086153846,osm_way_169673998,asia
61.28187723999999,46.4977607,osm_way_169761073,asia
37.752184400000004,138.88870897272727,osm_way_170000610,asia
37.93337025454545,139.09915862727274,osm_way_170197076,asia
30.5184685,103.96853879999999,osm_way_170477663,asia
58.18545642,51.03153256,osm_way_170611269,asia
45.03764288,38.01663416,osm_way_170916305,asia
58.33064006923077,82.90960680769231,osm_way_170936087,asia
58.34505328,82.86829818,osm_way_170936717,asia
64.5477342,40.58253025,osm_way_170985520,asia
44.194176119999995,43.138426,osm_way_171015389,asia
30.8793359,121.8313302,osm_way_171491188,asia
35.294495644444446,140.24590203333335,osm_way_172068345,asia
53.179332839999994,103.78673197999998,osm_way_172362065,asia
25.536939,55.64678062,osm_way_172550070,asia
36.2226340875,37.185101975,osm_way_172770802,asia
54.72794166,43.4048994,osm_way_173253028,asia
44.47894612,39.73178572,osm_way_173271404,asia
44.41423987142857,41.01113364285714,osm_way_175602337,asia
28.046394580000005,34.40013642,osm_way_176720022,asia
50.42205787142858,40.79051938571428,osm_way_177212466,asia
54.98058658,61.44144172,osm_way_177431440,asia
43.784103075,143.8582472875,osm_way_178066292,asia
43.22646320625,143.5465283375,osm_way_178131358,asia
50.36677522222222,129.13358155555557,osm_way_178735979,asia
62.942926150000005,40.20550574999999,osm_way_179763836,asia
43.15139424,141.41129238000002,osm_way_179863093,asia
38.18493659333333,128.56065457333335,osm_way_180075042,asia
54.5715117125,42.1204786375,osm_way_180305221,asia
56.32387258,43.93487098,osm_way_180443793,asia
53.72864440000001,40.230933979999996,osm_way_180544172,asia
53.58881864,40.03737678,osm_way_180545025,asia
53.70482575714286,40.97501097142857,osm_way_180549365,asia
58.62248124285714,49.6934407,osm_way_180588828,asia
56.19172866666667,49.18645855,osm_way_180786877,asia
55.35005448,50.5832113,osm_way_181385492,asia
54.074892325,61.536624287500004,osm_way_182053570,asia
55.63201683999999,83.89139503999999,osm_way_182531740,asia
43.135397966666666,141.4171903,osm_way_182554880,asia
57.696026,41.02700392,osm_way_182657803,asia
43.2053304625,141.7832955,osm_way_183357854,asia
43.32749528,141.8723076,osm_way_183466243,asia
43.18483002222222,143.5920145,osm_way_184013416,asia
33.41446017,130.53321123,osm_way_184143090,asia
22.305284363636364,114.18348887272727,osm_way_184430875,asia
43.32772693333334,145.5942258,osm_way_185162309,asia
35.69118075555556,139.85189334444442,osm_way_185216942,asia
45.22833914,39.5674841,osm_way_185740001,asia
58.496670146153846,125.49261077692307,osm_way_185831168,asia
57.78756498,56.31287562,osm_way_186084193,asia
25.62019092,51.0873051,osm_way_186404769,asia
35.270363859999996,136.93827104,osm_way_186511825,asia
44.01159482857143,143.76591750000003,osm_way_186527790,asia
-6.17056502,106.86461046,osm_way_186756950,asia
57.43757748,97.49563118,osm_way_186811149,asia
61.27569701428571,73.51608808571429,osm_way_187149107,asia
33.61520072857143,130.47872142857142,osm_way_187699766,asia
27.233398177777776,49.07703041111111,osm_way_188546296,asia
54.95244202,60.05911782,osm_way_189173517,asia
26.12800266,127.75140372000001,osm_way_189191418,asia
61.3402349,40.09989831428572,osm_way_190453031,asia
35.7057939,139.9830504,osm_way_190593392,asia
63.99517172857143,44.46169251428571,osm_way_190769827,asia
56.512276299999996,84.74532066,osm_way_191351302,asia
34.83402772,135.62371598,osm_way_191462461,asia
34.55501463684211,135.51945007894736,osm_way_191476509,asia
35.7136286,139.44327536666665,osm_way_191502315,asia
34.67266863333333,135.59131598888888,osm_way_191539362,asia
34.9697239,135.675129675,osm_way_191539408,asia
35.13847271111111,138.87993228888888,osm_way_191725218,asia
34.45749888823529,135.47009519411765,osm_way_191880846,asia
34.49686781333333,135.38850063333334,osm_way_191939682,asia
34.53615971111111,135.48417976666667,osm_way_191965102,asia
34.41457005555556,135.34713686666666,osm_way_192046346,asia
34.67513836,137.77408358,osm_way_192381779,asia
34.73920575555556,137.60349755555555,osm_way_192392077,asia
33.87928805,130.66823935,osm_way_192440010,asia
58.088026041666666,92.66445830833334,osm_way_192663536,asia
55.16798052,47.97678558,osm_way_194431022,asia
35.6342006,140.06242681999998,osm_way_194471658,asia
36.1559169625,139.8138381625,osm_way_194665461,asia
35.82049407272727,139.7209412727273,osm_way_194796112,asia
55.821197860000005,52.055312040000004,osm_way_194876990,asia
35.80263071,139.87624076,osm_way_195085033,asia
39.888766288235296,48.08662844705882,osm_way_195399527,asia
35.85977078333333,139.66381973333333,osm_way_195432070,asia
35.75363665909091,139.7912311409091,osm_way_195561850,asia
35.741382099999996,139.87807602,osm_way_195561859,asia
36.09398518,139.67317297,osm_way_195981774,asia
56.04963335,60.730099537499996,osm_way_196250439,asia
44.606177063636366,40.74277141818182,osm_way_197022228,asia
26.259377933333333,49.971784722222225,osm_way_197242730,asia
56.02210754,47.552648239999996,osm_way_197887411,asia
60.46076192,40.22796356,osm_way_197906660,asia
36.0057546,37.404939739999996,osm_way_197975965,asia
54.85943580000001,73.30549205999999,osm_way_198008863,asia
48.48193198,135.11013938000002,osm_way_198111407,asia
36.86332321428572,139.94873422857142,osm_way_199402917,asia
36.7465650625,139.9687450875,osm_way_199402932,asia
24.47253197142857,54.32139865714286,osm_way_199956868,asia
64.55405035,40.5410388,osm_way_200288127,asia
35.105516685714285,139.0791101142857,osm_way_200692300,asia
64.31808638,41.077133880000005,osm_way_200941573,asia
35.375675939999994,136.94465568,osm_way_201279955,asia
36.358500875,139.73668590833333,osm_way_201308557,asia
39.06492555999999,117.67052478000001,osm_way_201508506,asia
50.635399559999996,81.85960370000001,osm_way_201515617,asia
54.707521436363635,78.68492617272727,osm_way_201611148,asia
53.8106743,78.1732689,osm_way_201612624,asia
54.046985359999994,78.47257082,osm_way_201616722,asia
55.62943316,76.05501074,osm_way_201620604,asia
54.52411566000001,53.39788374,osm_way_201660193,asia
54.96475468,83.99031148,osm_way_202165046,asia
54.87124576666667,84.18955978333334,osm_way_202165048,asia
35.43949128333333,138.91817931666665,osm_way_202426842,asia
43.24360537142858,76.88840422857143,osm_way_202515194,asia
35.9038222,140.1757964111111,osm_way_202589909,asia
36.1756236,139.892881225,osm_way_202714095,asia
56.9848764,81.7612036,osm_way_202825676,asia
55.162278879999995,84.25287594,osm_way_203015947,asia
44.590290120000006,40.74779168,osm_way_203275988,asia
56.05499184999999,92.87390348888889,osm_way_203496562,asia
36.2153686,37.17956636666667,osm_way_203610611,asia
36.22588616,37.193248819999994,osm_way_203701279,asia
36.2587421,37.165685100000005,osm_way_203722353,asia
36.142917139999994,37.13930486,osm_way_203780706,asia
33.46245396,36.30540236,osm_way_204363338,asia
33.492302699999996,36.309749675,osm_way_204390998,asia
64.53720918,40.56413498,osm_way_204407826,asia
35.140651659999996,36.80174362,osm_way_204620107,asia
33.53345416,36.25065044,osm_way_204688468,asia
54.231529699999996,84.05226614,osm_way_205061987,asia
54.30288478571429,84.25084398571428,osm_way_205061989,asia
36.168834360000005,37.499498540000005,osm_way_205636622,asia
35.941328659999996,36.40281152,osm_way_205690573,asia
54.311739020000005,84.59254446,osm_way_205895088,asia
63.68433029999999,66.7300008,osm_way_205979592,asia
56.798545239999996,76.93369765999999,osm_way_206437105,asia
36.41209752857143,37.543116842857145,osm_way_207092896,asia
50.605977100000004,137.03395544,osm_way_207174238,asia
53.996829979999994,82.60512384,osm_way_207342497,asia
55.24856172,84.71310548,osm_way_207630267,asia
51.203512739999994,61.44285496,osm_way_208032869,asia
35.11581374,138.92619752000002,osm_way_208107884,asia
35.1094255625,138.88106825,osm_way_208107894,asia
59.69190684,56.356808179999994,osm_way_208148276,asia
36.583848100000004,136.65885531666666,osm_way_208275983,asia
55.228839019999995,47.83813568,osm_way_208423615,asia
55.26146147777778,47.563101877777775,osm_way_208425687,asia
62.32856174,44.2156069,osm_way_208428575,asia
36.56864496666667,37.432449283333334,osm_way_208532890,asia
34.771451066666664,137.97277496666666,osm_way_210090218,asia
22.31521217777778,114.2149917,osm_way_210221542,asia
31.83832753333333,75.22438465333333,osm_way_210276621,asia
51.56451763333334,85.56380048888889,osm_way_210711023,asia
35.86103151428571,137.97034127142857,osm_way_211037497,asia
35.95558383636364,140.31840016363637,osm_way_211356719,asia
36.08862428571429,140.30459212857141,osm_way_211356811,asia
35.987379812499995,140.21248945,osm_way_211356840,asia
35.22787504285714,136.90925335714286,osm_way_211926655,asia
35.29659954444444,136.91968174444446,osm_way_212400121,asia
35.18384149090909,136.7099031,osm_way_212423982,asia
28.31859418,33.60111432,osm_way_214809518,asia
36.90732685,117.96468835,osm_way_215074538,asia
58.73397272857143,49.55716711428572,osm_way_215582933,asia
28.8144076,33.21731358333333,osm_way_216093003,asia
56.94806268,90.69995178,osm_way_216216910,asia
63.585312769999994,53.78542761999999,osm_way_217365950,asia
44.74997648,40.67205286,osm_way_217756739,asia
56.140375681818185,101.41753347272726,osm_way_217837924,asia
45.118991120000004,40.30194452,osm_way_217852028,asia
55.25843266,61.7319258,osm_way_217922893,asia
56.529883644444446,48.047576355555556,osm_way_218986220,asia
34.38910574545454,132.36425365454545,osm_way_219146070,asia
54.84343006,46.49380608,osm_way_219881575,asia
22.40109372,113.96871291,osm_way_219916777,asia
58.17871591428571,55.0132482,osm_way_219993300,asia
54.826458942857144,46.606152357142854,osm_way_220250310,asia
50.27753662,85.6172069,osm_way_220302146,asia
25.130682866666664,56.31625703333333,osm_way_220817190,asia
64.48074636666666,40.597158549999996,osm_way_220950344,asia
54.19378396,61.3945376,osm_way_221165886,asia
